,SMILES,E_adh,E_adh_2classes,prompt
14426,A A A A A A A B B A B A B A B B A B A A,8.511027633333335,1,a co-polymer with sequence A A A A A A A B B A B A B A B B A B A A
14427,A A A B A A A A A A B A B B A A B A A B,8.425499633333333,1,a co-polymer with sequence A A A B A A A A A A B A B B A A B A A B
14428,B B A B A A B A A B B B B A A B B B A B,8.026903799999998,0,a co-polymer with sequence B B A B A A B A A B B B B A A B B B A B
14429,A B A B B A A B B B B B B B B B B A B B,7.9462723666666655,0,a co-polymer with sequence A B A B B A A B B B B B B B B B B A B B
14430,A A B A B A A A A A A A A A A A B B B A,8.729221699999998,1,a co-polymer with sequence A A B A B A A A A A A A A A A A B B B A
14431,A A A A B B A B B A A B A A A A A A A A,8.5904176,1,a co-polymer with sequence A A A A B B A B B A A B A A A A A A A A
14432,B B A B B B A B B B B B A B A B A B B B,7.6789045,0,a co-polymer with sequence B B A B B B A B B B B B A B A B A B B B
14433,A B A B B B B B B B A B A B B B B A A B,7.793613366666667,0,a co-polymer with sequence A B A B B B B B B B A B A B B B B A A B
14434,B A B A B A B B B B A A B B A A B B B B,7.937540066666667,0,a co-polymer with sequence B A B A B A B B B B A A B B A A B B B B
14435,A A B B B A A A A B A B B A B A B B A A,8.33614723333333,1,a co-polymer with sequence A A B B B A A A A B A B B A B A B B A A
14436,A A B A B B B A A A B B A A B A B B A B,8.187623933333334,0,a co-polymer with sequence A A B A B B B A A A B B A A B A B B A B
14437,B A B A B A A A A B A A A A A A A A B A,8.513671433333334,1,a co-polymer with sequence B A B A B A A A A B A A A A A A A A B A
14438,A B B B A A A B B A B B A A A B A B B A,8.302078266666667,1,a co-polymer with sequence A B B B A A A B B A B B A A A B A B B A
14439,B B A B B B A B B B B A B A B A A A B B,8.008678266666667,0,a co-polymer with sequence B B A B B B A B B B B A B A B A A A B B
14440,A B A B A A A B A A A A A B A A A A B A,8.168809866666665,0,a co-polymer with sequence A B A B A A A B A A A A A B A A A A B A
14441,B A B A A B B B B B B A A B B B B A A B,8.116781833333333,0,a co-polymer with sequence B A B A A B B B B B B A A B B B B A A B
14442,B A B A A A B A B B B A B B A A B B B B,7.989621933333334,0,a co-polymer with sequence B A B A A A B A B B B A B B A A B B B B
14443,B B A B B B A B A A A A B A B B B B B A,8.217116266666665,1,a co-polymer with sequence B B A B B B A B A A A A B A B B B B B A
14444,B B B B B B A B B B B A A B A B B A B B,7.8249945333333315,0,a co-polymer with sequence B B B B B B A B B B B A A B A B B A B B
14445,B B B B A B B A B B B B A A A B B B B B,7.956095566666667,0,a co-polymer with sequence B B B B A B B A B B B B A A A B B B B B
14446,B A B A A B A B B B B B B B B A A A A B,8.397476200000002,1,a co-polymer with sequence B A B A A B A B B B B B B B B A A A A B
14447,B B A B A A A B A A A A B A A A A A A A,8.465329200000001,1,a co-polymer with sequence B B A B A A A B A A A A B A A A A A A A
14448,B A B A B B A B B A B B B A B A B B B A,7.688984666666668,0,a co-polymer with sequence B A B A B B A B B A B B B A B A B B B A
14449,B B B B B B B B A B B B A B B A B B B B,7.559756033333327,0,a co-polymer with sequence B B B B B B B B A B B B A B B A B B B B
14450,B A A B B B B B B B B B B B A B A B B A,8.137040566666668,0,a co-polymer with sequence B A A B B B B B B B B B B B A B A B B A
14451,B B B B B B B B B A B B A B A B B B A B,7.7993936,0,a co-polymer with sequence B B B B B B B B B A B B A B A B B B A B
14452,A A A B A A A B A A A A B B A A B A A A,8.43087083333333,1,a co-polymer with sequence A A A B A A A B A A A A B B A A B A A A
14453,B B A A B B B A A B B A A B A A A A B A,8.3165387,1,a co-polymer with sequence B B A A B B B A A B B A A B A A A A B A
14454,A A A B A B B B A A A A B B A B A A B A,8.269881233333331,1,a co-polymer with sequence A A A B A B B B A A A A B B A B A A B A
14455,B A A A A A A B B A B A B B A A B A A A,8.330898133333331,1,a co-polymer with sequence B A A A A A A B B A B A B B A A B A A A
14456,B B B A B A B A A A A A B B B B B B B B,8.254973166666664,1,a co-polymer with sequence B B B A B A B A A A A A B B B B B B B B
14457,B B A B B B B B B B B B B A A B A B B B,7.902417166666666,0,a co-polymer with sequence B B A B B B B B B B B B B A A B A B B B
14458,B B B B B A B B B B B B A A B A B B B B,7.7946834,0,a co-polymer with sequence B B B B B A B B B B B B A A B A B B B B
14459,B A B B B B B B B B B B B A B B A B A B,7.655937833333333,0,a co-polymer with sequence B A B B B B B B B B B B B A B B A B A B
14460,A A A B A B A A A A B B A B A B B B B B,8.289251700000001,1,a co-polymer with sequence A A A B A B A A A A B B A B A B B B B B
14461,A B A B A A A A B B B B A A A A A A A A,8.7743605,1,a co-polymer with sequence A B A B A A A A B B B B A A A A A A A A
14462,B B A A A B B B B B B A A A B A A B A A,8.684020266666668,1,a co-polymer with sequence B B A A A B B B B B B A A A B A A B A A
14463,B B B A A A A A A B A A A A B A A A A A,8.571003066666668,1,a co-polymer with sequence B B B A A A A A A B A A A A B A A A A A
14464,A B B A B B B A A B B A B B A A B B A B,7.981778933333333,0,a co-polymer with sequence A B B A B B B A A B B A B B A A B B A B
14465,A B B B A A A A B B A A B A B B B B B B,8.400276333333336,1,a co-polymer with sequence A B B B A A A A B B A A B A B B B B B B
14466,A A A A A A A B A A A B A A A A A A A A,8.585961366666666,1,a co-polymer with sequence A A A A A A A B A A A B A A A A A A A A
14467,A A A B B A A B A A A B B A A B B B A A,8.252534099999997,1,a co-polymer with sequence A A A B B A A B A A A B B A A B B B A A
14468,A A B A A B B B B A A B A B B B A A B B,8.195565299999997,0,a co-polymer with sequence A A B A A B B B B A A B A B B B A A B B
14469,B B A B A B B B A B A A B A B B A B B B,7.750441166666667,0,a co-polymer with sequence B B A B A B B B A B A A B A B B A B B B
14470,A A A B A A A A A A A B A B A A A A B A,8.278172733333333,1,a co-polymer with sequence A A A B A A A A A A A B A B A A A A B A
14471,B B A A A A A A B A A B B B B A A A A A,8.735889366666665,1,a co-polymer with sequence B B A A A A A A B A A B B B B A A A A A
14472,A A A B B A B A A B A B B A A B B B A B,8.180469366666667,0,a co-polymer with sequence A A A B B A B A A B A B B A A B B B A B
14473,B B A A B A B B B A B B A A A B B B B B,8.249768233333336,1,a co-polymer with sequence B B A A B A B B B A B B A A A B B B B B
14474,B A B B A B A B A B B B B A B B B A B B,7.673799333333335,0,a co-polymer with sequence B A B B A B A B A B B B B A B B B A B B
14475,B A B A A A A A A A B A A A A A A A A A,8.490679533333333,1,a co-polymer with sequence B A B A A A A A A A B A A A A A A A A A
14476,A A B A A A A A B A B A B A A B B A A B,8.171368666666666,0,a co-polymer with sequence A A B A A A A A B A B A B A A B B A A B
14477,B B A A B B B B B A A A B B B B B A B B,8.292801000000003,1,a co-polymer with sequence B B A A B B B B B A A A B B B B B A B B
14478,B B B A B A B B B B A B B B B B B B B B,7.849351199999999,0,a co-polymer with sequence B B B A B A B B B B A B B B B B B B B B
14479,B B B B B A B A A A B B A B A A B B A A,8.146519,0,a co-polymer with sequence B B B B B A B A A A B B A B A A B B A A
14480,A A B A A B A A A A A B A A A A A B A A,8.1419221,0,a co-polymer with sequence A A B A A B A A A A A B A A A A A B A A
14481,B B A B B B A B A B B A A B A A A A A A,8.592152133333334,1,a co-polymer with sequence B B A B B B A B A B B A A B A A A A A A
14482,A A A A A B B B B B A B B B B A B A A B,8.502384266666665,1,a co-polymer with sequence A A A A A B B B B B A B B B B A B A A B
14483,A A B A A A A A B B B B A B B B A B A B,8.489388,1,a co-polymer with sequence A A B A A A A A B B B B A B B B A B A B
14484,A A A A A A A A A A B B A A B B B A B A,8.602058499999995,1,a co-polymer with sequence A A A A A A A A A A B B A A B B B A B A
14485,B A A A A B B A A B B B A B A A B A A B,8.114925166666666,0,a co-polymer with sequence B A A A A B B A A B B B A B A A B A A B
14486,A B B B B B B B B B B B A B A B B B A B,7.820683066666666,0,a co-polymer with sequence A B B B B B B B B B B B A B A B B B A B
14487,A A A B B A A A B A B A B A A A A A A A,8.452389066666667,1,a co-polymer with sequence A A A B B A A A B A B A B A A A A A A A
14488,B B B A B B A B B B B A B B A B B A B A,7.690494399999999,0,a co-polymer with sequence B B B A B B A B B B B A B B A B B A B A
14489,A A B B A B A B A B B B B B B B A A B A,8.226188133333334,1,a co-polymer with sequence A A B B A B A B A B B B B B B B A A B A
14490,A A B A B B A A A B B A B B B B B B B A,8.203502733333332,0,a co-polymer with sequence A A B A B B A A A B B A B B B B B B B A
14491,B A A A B A A A A A B A A B A B A A A A,8.327972100000002,1,a co-polymer with sequence B A A A B A A A A A B A A B A B A A A A
14492,B A B B B B A B B B A B B B A B B A B B,7.606764866666669,0,a co-polymer with sequence B A B B B B A B B B A B B B A B B A B B
14493,A B A A A A A A A B A A A B B B A A A A,8.621416866666666,1,a co-polymer with sequence A B A A A A A A A B A A A B B B A A A A
14494,B B B B A B B B A B B B B B A A A B B B,7.9420392,0,a co-polymer with sequence B B B B A B B B A B B B B B A A A B B B
14495,A A A A A A A B B A A B A B A A A A A A,8.544404033333334,1,a co-polymer with sequence A A A A A A A B B A A B A B A A A A A A
14496,B A B A A A A A B B B B A A B B A A B B,8.509215666666666,1,a co-polymer with sequence B A B A A A A A B B B B A A B B A A B B
14497,B B B B B B B B A B A B B B B B A B A A,7.961125933333333,0,a co-polymer with sequence B B B B B B B B A B A B B B B B A B A A
14498,B B A B B B A B B B A B A B B A B B A A,7.719620233333336,0,a co-polymer with sequence B B A B B B A B B B A B A B B A B B A A
14499,B B B B A A B B A B B B A B A A B B B A,8.074057233333333,0,a co-polymer with sequence B B B B A A B B A B B B A B A A B B B A
14500,A A B A A B A B B A B A B A B A A B A A,8.007619666666669,0,a co-polymer with sequence A A B A A B A B B A B A B A B A A B A A
14501,B A B A B A B A B B B A B A B A B B A B,7.593442566666669,0,a co-polymer with sequence B A B A B A B A B B B A B A B A B B A B
14502,A B B B A B A B B A B A A B A A A A B B,8.106656966666666,0,a co-polymer with sequence A B B B A B A B B A B A A B A A A A B B
14503,B A A A B B B A B A B B A A B A B A A B,7.976933200000001,0,a co-polymer with sequence B A A A B B B A B A B B A A B A B A A B
14504,B A B B B A A B B B A B A A A A B B B A,8.285919166666671,1,a co-polymer with sequence B A B B B A A B B B A B A A A A B B B A
14505,A B A A A B A A A A A B A A B A A A A B,8.3075515,1,a co-polymer with sequence A B A A A B A A A A A B A A B A A A A B
14506,B A A A A B A B B A B B A B A B A B B B,8.107246700000003,0,a co-polymer with sequence B A A A A B A B B A B B A B A B A B B B
14507,B B B B B B B A B B B B A B A B B B B B,7.674519599999998,0,a co-polymer with sequence B B B B B B B A B B B B A B A B B B B B
14508,B B B B B B A A A A B B B B A B A B B B,8.446966866666669,1,a co-polymer with sequence B B B B B B A A A A B B B B A B A B B B
14509,B A A A B A A B B B B B A B A A B A A A,8.0604555,0,a co-polymer with sequence B A A A B A A B B B B B A B A A B A A A
14510,A A B A B B A B B B A B B A B A A A B B,7.910731700000001,0,a co-polymer with sequence A A B A B B A B B B A B B A B A A A B B
14511,A A A A A B A A B B A A A B B B B A A A,8.813064333333331,1,a co-polymer with sequence A A A A A B A A B B A A A B B B B A A A
14512,A A B B B B A A B A B B B A A A B B B B,8.150373633333333,0,a co-polymer with sequence A A B B B B A A B A B B B A A A B B B B
14513,B B B A B B B B A B B B B B B B B B B A,7.84479413333333,0,a co-polymer with sequence B B B A B B B B A B B B B B B B B B B A
14514,A B A A B A B A B B B A A B A B A B B B,7.833080733333331,0,a co-polymer with sequence A B A A B A B A B B B A A B A B A B B B
14515,B B B B B B B B A B B B A A A B B B B B,8.082806900000001,0,a co-polymer with sequence B B B B B B B B A B B B A A A B B B B B
14516,B A B A A A A B A B A B A B B A A A A A,8.25292963333333,1,a co-polymer with sequence B A B A A A A B A B A B A B B A A A A A
14517,A A A B A A B A B A A A A A A A A B A A,8.453743433333333,1,a co-polymer with sequence A A A B A A B A B A A A A A A A A B A A
14518,B B B A B A B B A A A B A B B A B B A B,7.900017000000004,0,a co-polymer with sequence B B B A B A B B A A A B A B B A B B A B
14519,B B B B A B A B B B B B A B B B B B B A,7.726667733333333,0,a co-polymer with sequence B B B B A B A B B B B B A B B B B B B A
14520,B B B B A B B B B B B B B B B B A B A B,7.762593600000001,0,a co-polymer with sequence B B B B A B B B B B B B B B B B A B A B
14521,B B B B B A B A B B B B B B B B A B B A,7.839207333333332,0,a co-polymer with sequence B B B B B A B A B B B B B B B B A B B A
14522,B B A B B B A B B B A B A B B B B A B B,7.831139866666664,0,a co-polymer with sequence B B A B B B A B B B A B A B B B B A B B
14523,B A A A A B B A A A A A A B A A A B A A,8.313311933333333,1,a co-polymer with sequence B A A A A B B A A A A A A B A A A B A A
14524,B B A A A B B A A A A B A B A A A B A A,8.376546699999997,1,a co-polymer with sequence B B A A A B B A A A A B A B A A A B A A
14525,B A B B B A A B B A B A B A A B B A B A,7.871651533333331,0,a co-polymer with sequence B A B B B A A B B A B A B A A B B A B A
14526,A A B B B A B A A A B A A A B A B B A B,8.243706933333335,1,a co-polymer with sequence A A B B B A B A A A B A A A B A B B A B
14527,B A A B B B B B B B B B B B B A A B B B,8.092796433333332,0,a co-polymer with sequence B A A B B B B B B B B B B B B A A B B B
14528,A A B B A A A A A B B B B B A B A A B A,8.376249266666663,1,a co-polymer with sequence A A B B A A A A A B B B B B A B A A B A
14529,B B B A B B A A B A B B B B B B B A B B,7.904395733333336,0,a co-polymer with sequence B B B A B B A A B A B B B B B B B A B B
14530,B B B B B A B B B B B B A B B B A A B B,7.746777400000003,0,a co-polymer with sequence B B B B B A B B B B B B A B B B A A B B
14531,A A B A A A A A A A A A A A A A A B A A,8.672230533333332,1,a co-polymer with sequence A A B A A A A A A A A A A A A A A B A A
14532,B B B A B B B A B B A B B B A B B A B B,7.610890700000002,0,a co-polymer with sequence B B B A B B B A B B A B B B A B B A B B
14533,B A B B A A A A A B A B A A A A A A A A,8.5258907,1,a co-polymer with sequence B A B B A A A A A B A B A A A A A A A A
14534,B B B B A B A A A A B A A A B B B B B B,8.599079366666667,1,a co-polymer with sequence B B B B A B A A A A B A A A B B B B B B
14535,A A A A A A A A A B A A A A A A A A A B,8.549487200000002,1,a co-polymer with sequence A A A A A A A A A B A A A A A A A A A B
14536,B A B B B B B B A B B A B B B B B A A A,7.973497266666666,0,a co-polymer with sequence B A B B B B B B A B B A B B B B B A A A
14537,A B A B B B B B A B A B B B B A B B A B,7.983307366666667,0,a co-polymer with sequence A B A B B B B B A B A B B B B A B B A B
14538,B A B B B A A B A A A B B B B A B B B A,7.930812233333331,0,a co-polymer with sequence B A B B B A A B A A A B B B B A B B B A
14539,B B A B B B B B B B A B A B A A A A A A,8.720956133333333,1,a co-polymer with sequence B B A B B B B B B B A B A B A A A A A A
14540,A A A A A B A A B A A A A B A A A A A B,8.467916866666666,1,a co-polymer with sequence A A A A A B A A B A A A A B A A A A A B
14541,B B B B B B A B B B A A B A A B A B B A,7.969155933333331,0,a co-polymer with sequence B B B B B B A B B B A A B A A B A B B A
14542,A A A A A A A A B B A B A A B A B A A A,8.400231633333336,1,a co-polymer with sequence A A A A A A A A B B A B A A B A B A A A
14543,A B A A B A B B A A B A A A A A B A B B,8.178628166666668,0,a co-polymer with sequence A B A A B A B B A A B A A A A A B A B B
14544,B B B A B B B B A A A B B B B B B B B A,8.178097000000001,0,a co-polymer with sequence B B B A B B B B A A A B B B B B B B B A
14545,A A B A B B A B B B A A B B B B B A A B,8.109218066666665,0,a co-polymer with sequence A A B A B B A B B B A A B B B B B A A B
14546,A A A B B A A A A B B A A A A A B B A A,8.612595899999997,1,a co-polymer with sequence A A A B B A A A A B B A A A A A B B A A
14547,A B B A B B A B B B A A B A A A A B A B,8.196178133333333,0,a co-polymer with sequence A B B A B B A B B B A A B A A A A B A B
14548,A A B B A A A A A A A A B A A A A B A A,8.670506633333334,1,a co-polymer with sequence A A B B A A A A A A A A B A A A A B A A
14549,B A A A A B B A A A B B A B B A A A B B,8.652776999999999,1,a co-polymer with sequence B A A A A B B A A A B B A B B A A A B B
14550,A A B B B B B B B B B A A A A B A A A A,8.944772100000003,1,a co-polymer with sequence A A B B B B B B B B B A A A A B A A A A
14551,A B B B B B B A B A B B B A A B A B B A,7.938594099999998,0,a co-polymer with sequence A B B B B B B A B A B B B A A B A B B A
14552,B B A B B B A A A B B B A A B A A A A A,8.404210833333332,1,a co-polymer with sequence B B A B B B A A A B B B A A B A A A A A
