sequence,E_adh
A A A A B B B B B A B A B B A B A A B B,8.403374733333335
A A A B A A A A A A A A B A B A A A A A,8.254729900000001
A A A A A B A B B A B B A B B B A B B B,8.2884063
B B B B A B B A A B B B A B B B B A A B,7.938745233333332
A B B A A A A B B B B B B B B B B B B B,8.569183599999999
A B B B B A A B A B A B B B B B B A B B,8.041009933333337
A B B A B B B B B B A A A B B B B B A A,8.276208033333337
B A B B B A A A A B B B A B B A B B A A,8.118910466666666
B A B B B B B B B B B B B B B A B B B B,7.5360514
A A A B A A B A A B A A B B A A B A B A,7.96923913333333
B A A A A A B B A A A A A B B B A A A B,8.636695433333331
B A A A B A B A B B A A A B B A B A B B,8.09691526666667
A A B A B B A B A B A A B B A A A A B A,8.106640666666664
B A A A B B A B B A A A A B B A A B B B,8.415581066666666
B A A A A B B B A B A A B A B B B A A B,8.3084453
B A A B B B B B A A A B B B A B A B A A,8.302912100000002
A B A B B B B B A A A B A B A A A A A A,8.430021233333333
A A A B A B A A A B B A A B B A B B B A,8.388285199999999
A B B A B A B B A B A B A B A B A B B A,7.565696133333336
B B A B B A B A B B B A A B B A B B B B,7.798752566666668
A B A A A A A A A A A B A B B A A A B A,8.520263366666665
A A B A B A A B A A A A A A A A A B A B,8.313879833333333
B A A A A B A B A B A B B B B B B B B B,8.369768866666668
A A A A B B A B A A A A A B A B B A A A,8.62737283333333
A A A B A A B A A A A B B B A A B A B B,8.34068023333333
A A A A B A A A A B A A A B A B A A A A,8.485393733333334
A A A A B B B A B A A B A A A A B A A A,8.622058766666669
B B A A A B A B B B A A B B B B B A A A,8.475810266666672
B B B B B B B A B B B A B B B B B A B A,7.743764633333331
A A A A A A B A A A B B B A A A B A A A,8.4366064
B B A B B B B B A B B B B B B B B A B B,7.788612333333331
B B B A A A B B B A B B A A B B B A B B,7.926292233333333
A B B A A B B B B B B B B A A B B B B B,7.874390199999999
B A B A B B B B B B B A B B A B B B A A,7.907395733333333
B B B B B B B B B A B B B B B A A B B B,7.956885133333335
B B A A B A A B A A A B B A A A B A A A,8.23602313333333
B B A B B A A B B B A B A B B B A B B B,7.728789266666666
A B B B B A B A A B A B B A B A B A B A,7.775480033333336
B B B B B B B A B A B A A B B A A A A B,8.369680466666667
B A B A A B A B B B B B B B B B A A A B,8.267140666666663
B B B B B B B B A B B B B B B B B A B B,7.715960366666666
B A A A A A A B A B A A A A A A B B A A,8.294087633333335
B B A B B A A A B A B A B B B B A B A B,7.946591699999997
A A A A B A A A A A A A A A A B B B A B,8.976577733333333
B B A B B A A B B B A B B A A B B A A A,8.0922301
B A A B B B B A B B B A A B B A B B B B,7.938745233333332
B B B B B A B A B B B B A B B B B B B B,7.674519599999998
B A A A B A A A A B A A B A B A A A A A,8.362913033333331
B B B B B A B B B B B B B B B B B A B A,7.816341666666668
B B A A B B B B B B B B B B B B B B A A,7.960880866666665
A A A A A B A A A A A B A A B A A B A A,8.30584156666667
A A B A B B B A B B B A A B B B A A B B,7.874900599999998
A B A A B B A A A A A A B A A A A A A B,8.570415499999996
A A A B A A B A A A A A A A B A A A A B,8.215831766666668
B B B B B A A B B A A A A A A B B A B B,8.622059966666667
A A B A A B B A B A A B B A A A A A A A,8.389226599999999
B B B B B B B B B B B B B A B B A A A B,8.151110466666665
B B B A B B B B B B A B B B B B B A B B,7.662844566666669
A B B B A B B B A B A B B B B A A A A A,8.385426933333331
B B B A B B B B B B B A B B B B B A B A,7.930852533333329
A B A A B A B B A A A A B B A A B A A A,8.243716033333333
A A A B A A A A A A A A B A A A A A A B,8.58694123333333
B A B A B B B B B A B A B B B B B B B B,7.476839200000001
B A B A A B B A B A A A A B B A A B B A,8.321902633333332
B B A B B B B B B A B B B B A A A A B B,8.291084600000003
A A A B A B A A B B A A A A B A A B A B,8.263050066666667
A B A A B B A A B A A B B A B A A A B A,8.116733266666667
A B B B A B A B A B B B B B A B B B B A,7.797169566666668
B A B B B B B B A A B B A A A B B A A A,8.38331003333333
A B A A A B A A A A B B B A B B B B B A,8.438374766666668
A A A A A B A B B B A B A A B A A A A B,8.432285133333332
B B A B B B B B B B A B B B B B B B B B,7.645309233333334
A B A A B A A B A A A A B B A B A A A A,8.220811900000001
B A B A A B A B A A A B B B B A B B B A,8.268400666666665
B A B A B A B A A A A B A A B B B A A B,8.10805293333333
B B B B B A B B B B B B B B B B A B B B,7.677658966666666
B B B A A B B A B B B B B B B B B B B B,7.9209303
B A A A A A A A A A A A A A A A A B B A,8.621699466666664
B B B B A A B A B B A B A A B A A B B B,7.954677699999999
A A A A A B B A B B B B B B B A B B B B,8.656490766666664
A A B A A B B A B A B A A A B A A A A B,8.212695566666666
A B B A B B B B B A A B A A B B B B A B,7.871058700000001
B B B B A B B A B A B B B B B A A B A B,7.958673733333333
B A A B A A B A B A B A B A B B A B A A,7.741114466666668
A A B A B A A A A B A A A B B B A B B A,8.227190633333334
B A A A B B A A A B A A A B B A B B A B,8.212661033333331
A A A B A A B B A A B A A B B A B A A A,8.2026448
A A A A A A A A A A B A B A A A A A A A,8.524744600000002
A A A B B A B A B A A A B B B A A A B B,8.7164909
A B B B B A A A B A B A B B B B A B B A,8.1368514
B B B A A A B B B A B B A B A A B B A B,8.164873099999998
B B B B B A B A B B B B B B A B A B A A,8.069809666666668
B A B A A A A B A A A B A A B B B B A A,8.206820000000002
B B B A A A A B A B A A B A A A A A B B,8.330785699999998
B A A A B A A A A A A A B A B A A B A A,8.254267199999997
A A A A A A B A A A A A A A A B A A A B,8.417428200000002
B B B B B B A B A A A A A A A B A A B A,8.636105133333333
B B B B B B A B B A B A A A B B A A B B,8.193711000000002
B A A A B B A A A A A A A B A B A A A B,8.403135333333337
A B B B A A B A B B A A A A B A A A B A,8.171354733333336
B A B B B A A A A B B B B B B B B B B A,8.401759933333338
B B B B A A B B B A B A A B B B B B B B,7.973931833333333
B B A B A A B B B A B B B B B A A A A B,8.30760256666667
A B B B B B A B A B B B B B A B A B B B,7.713919233333334
B A B A A B B A B B B A B B B B A A A B,7.946577400000004
B B B B A B A B B B B A B A A B B B A A,7.968544866666667
B B B A B A A B A A B B A B A B B A A B,7.782057566666667
B B B B B B B B B B B B A B B B B A A B,8.102457466666667
A B A B A B A A A A A A B B B A B A A B,8.456455333333333
B A B A B B B B B A B B B A B B A B B B,7.796889633333334
A B A A B A A B B A A B B A B A B A B A,7.991457233333334
A A B B B B A B A B B B A B A A A B B A,8.2771598
A A A A A A A B A A A A A B B A A A A B,8.456913333333333
B B B A B B B B B B A B A A B B A B B A,8.054160666666668
B B B B B B B A B B B B B A B B A B B B,7.885477999999997
A B B B A B B B B B A B B A B A B A B B,7.722923600000001
B A A A A B B A A B B A B B A B B B A A,8.207644633333334
A B A A A B B A B A B A A B A A A B A A,8.164486933333334
B B B B B B B B B B B A A B B B A A B B,8.189413233333335
A B B A B A A B B A B B B B B A A B B B,8.225402933333333
A A A B B A A A B B A B A B A B B B B A,8.172566366666665
B B A A B B A A A A B A A A A A A A B B,8.571550799999999
B A B B A A B B B B B B B B A B B A B B,7.843487866666669
B B B A A A A A B A A A B B A A A B B A,8.296001333333333
A A B A A B A B B B A A B B B A B B B B,8.226321233333335
B A A B A A B B B A B A A A A A B A A B,7.9275373999999985
A B A A A A A A A B A A A B A B A B A B,8.285729699999994
B A A A A A A B A B B A A B B A B B A B,8.243051733333333
B A B B B B B B B B B B B B B B B B A B,7.758495400000001
A B A B B B A A A B A B B A B A A B A B,8.026696466666664
A A A A A A A B A A A A A A A A B B A B,8.596336633333335
B A B B A A B A A A B B A B A B B B A A,8.130335233333334
B B A B B A B B B A B B B A A A B B B B,8.048499566666667
A A A A A A B A A A B A B A A A A A A B,8.448942566666668
B A A A B A A B B A B A A B A A B A A A,8.213463299999999
A B A A B A A B B B B A B A B A B B A B,7.929893133333337
B A B A B B A A A B A A B A A B A B B B,7.929231733333333
B A B B A A B A B B A B B B A A A B B B,8.164873099999998
B B A A B A A B A A A A A A A A A A A A,8.553323933333333
B A A A A A B A A A A A A A A B A A A A,8.453780499999999
B A A B A B B B A B B B A A B B B B B A,8.013648233333335
A A A A A A A A A A A A A A B B A A B A,8.531338133333332
A B A B B B A B B B A B A A B B A A A B,8.098018266666667
A A A A A B A A A A B A A A A B B A A B,8.236245966666667
A A A A B A B B B A A B B B B B A B B B,8.328841533333334
A B B B B B B A A B A B B A A B A B A A,8.168060900000004
B B A B B A A B B B B B B A B A B B B B,7.876416133333333
B A A B B A A A B B B A B B A B A B A B,7.9428304
A A A A A A A B A A A B A A B A A A A A,8.731702700000001
A B A A A B B A A A A A B B A B A A A A,8.4982128
B A A A A B A A A A A A A A A B A A A B,8.427181700000004
B A B B B B A B B B A A B B B B B B A B,7.796053600000002
A A A A A A A A B B A A B A B B A A B A,8.427011866666671
B B B B A B A A B A A A B B A B B A A B,8.237622466666666
B A A B B B A B B B B A B B A B B B B B,7.633479899999999
B B B B B B A B A A B B B B B B B A B A,7.80698736666667
A A B A B A A B A A B A A B A A A A A B,8.098049266666667
A B B A B A A A B B B A B B B B A B A A,8.171455466666668
A B A A B A A A A B B B A A A A B A A A,8.402793699999997
A A A A B A A A A A B B A A A A B A A A,8.489227866666667
A A B A B A A A A A B A B A A A A A B A,8.522367166666667
A A A A B B A B A B B B B A B A A B A B,8.245932133333334
B A A A B B B B A B B B B A A B A A A A,8.355676433333333
B B B B A B A B A B B B A A A B B B B B,7.993530766666664
B B B A A A B A A A B B A A B B B B B B,8.4818957
B A A A A A B A A A A A A A A A A A B A,8.565752866666665
A B A B B B B A B B A A B B B B B A B B,7.734251733333336
B B B A A B B B B A A B B B B A B A A B,8.165296100000004
A A B A B B B A B A B B B B B B A B A A,8.043351866666667
A A B B A B A A A B A B A A A A A B A A,8.366148766666667
B B B B B B B A B A B A B A B B A B B B,7.7629755
A A B A A A A A B A B A A A A A A A A A,8.494219466666664
B A A A B A A A B B B A A B A B A A A B,8.283784333333333
B B A A B A A A B A A A A A A A A B A A,8.506475700000003
A B B B B B B B B B B A B A A B B A B B,8.017156400000003
B A B B A B B B A B B A B B B B B B B B,7.826091499999999
B A B B B B A A B B A A B B A A B B B B,8.0947214
B A B B B B B B B B B B A A B B B B A B,7.663238366666667
B B B B A B B B B B A B B B B B B B B A,7.866821633333336
A A B B B B A A B B B A B B A A B A B A,8.082637700000003
B B B B A A A B B B A B A B B B B A B B,7.914559500000001
A B B A B A A B B B A A B B A B B A A B,7.940323766666664
B A B A A A A B B A A A A A A B A B A A,8.532750799999999
B B A B A A B A A A B A B B A B A B B A,7.981813233333336
B A B A B A B B A A A A A B B B B B B B,8.359163899999999
B B B A B A B A A B B B B A B B B B B B,7.80975003333333
A A B A B A A A A A B A A A A B A A A A,8.436253066666673
B B B B B B A B A A B B B B A B B B B B,8.093078566666666
A B A A A A A B A B B A A A A A A B B B,8.530920633333334
A B A B B B B B B A B B B A A B B A A B,7.892847100000001
A A B A A A A B A B B B B B B A A A B B,8.641946899999999
B A B A B B B B B B B B B B B B B B B B,7.576157866666668
B B B B A B A B B A A A B B B A B A A A,8.279765066666666
B B A A B B A B A A B B B A B A B B B B,7.927044533333332
A B B A B B B A B A A B A A B B A A B B,7.849797399999998
B A B B B A B B B B B B B B B B A B B B,7.578163166666664
A A A B A A A A A A A B B A B A B B A A,8.483579233333332
A B B B A B A A A B B B A B B B A A B A,8.130159066666666
A B B B B B B B B B A B B B B B B B B B,7.649648000000001
B B B A A B B B B B B A B A B B B B B B,7.878844966666668
A B A B B B A A A A A A B A A A A A A A,8.7197348
B B A B B B B B B A B B B B B A B B B B,7.423072099999999
A B B B A A A A B B B B B A A A B B B A,8.5901505
A B B A B A A B B B A A B B B A A A B B,8.179773033333335
A A A A A A A A A A B A A A A A B B A A,8.744254966666666
B B B B B B B B A B B B B A A B B B B B,7.776163233333333
B B B B B B B B A B B B B A A B B A B B,7.865079466666666
A B A A A A A A A A A B A A A B B A A A,8.609064733333334
A A A A A A A B B A B A A A B A B A B A,8.205453233333333
B B A B A A A B B A B B A B A B A A A B,8.041325233333332
B B A B B B B B B A B B B A A B B B A B,7.705228733333332
B A B B A B A B B B B A B B A A A B A A,7.929104866666668
A B B A A B B B B B B B A B A A B B B A,8.185352833333331
A A A B A A B A B A B B B B B B A A B B,8.228928699999999
B A A A A A A A B A A A A B A A A A A A,8.547529533333332
B A A A A B B A A A B A A A A A A A A A,8.597047533333333
B B A B A A A A A B A A A B A A A B B B,8.373153233333335
A B B B B B B A B A B B A B A B A B B A,7.764195133333333
A A A B A B B B B A B B A A B A B B B B,8.080472866666668
B A B B B B B B B B A B B B A B A A B B,7.808725533333334
A A A B B B B B B B A A B A A B A A B A,8.365922466666666
B A A A B B B B B B B B A B B B B B B A,8.162150533333335
A A B B B A B A A B B B A B B A B B A A,8.160364299999998
B B B B A A A A B A A A B B B A A B A B,8.460449133333334
B B A B B A A B B A B A A A B B A B B B,7.993737533333332
A B A A B B B A B B B B B A B B B B B B,7.910140633333336
B A A B B A B B A A A B B B B B B A B B,8.158295466666667
A B A A B A B A A B B A A A A A A A A A,8.616579499999999
A A B B A B A B A A A A A A B A A A A A,8.673915833333334
A B B B B B B A A B A B B A B B B A A A,8.278499566666667
A B A A B A B B A A A A B B B A B A A A,8.269881233333331
B B A B B B B A B A A A A A B A B A B A,8.208858833333332
A A B A A A B A A B B A B A A A B A B B,8.153495266666667
A A A A A A A A B B A A A A B B A A A A,9.102885733333334
A A A A A A A A B A B B B A B B A A A B,8.722650033333334
A A B B B A B B B B A B A B A B B A B B,7.778350133333335
B A B B B B B A B A A A B A B B A A B A,8.0215774
A A B A B A B A B B B A B A A A A B B B,8.151695533333337
B B B B A B A B A B B A B B B B B B A A,7.924861700000001
B A A A A A A B B A A A A A A B A B A B,8.544787266666667
A A A A A B B B A A B B A A B A B A B A,8.282320233333333
B A B B A A B A B B B B B B A B B B A A,7.864441300000001
A A B B B A B A A B B A B A A A B B B A,8.091429066666663
B A A B B B B A A B A A A B A A B A A A,8.344902499999998
A B B A B A A A A B A A A A B A A A A B,7.925587300000002
A B B B B B A B B A B B B A A A B B B B,7.909349533333332
A B B B B A A A A A B B A B A A B B A B,8.294992533333332
B A A A A B A A A A B A A B B A B B A B,8.377373933333333
A B A B A B B B B A B A A B A B A A B B,7.913046
B B B B B A B A B A B B B B A B B B A B,7.743823933333333
B A A B B A A B B A B B B A B B A B B B,7.697548799999998
A B A B A A A A B A B A A A A A A A A A,8.338080633333332
A B B B B A A A A B B B A A A A B B A A,8.754672300000003
A A A B A A A A A A A A A A B A A A A A,8.633573133333334
B B A A B A A B B B A A B B B B A B B A,8.1427381
A B A B A B B B B B A B A A B B B A B A,7.933756466666669
B B B B B B B A A B B A B B B A A B B B,7.8071149333333345
B B B B B A B B A B B B B B B B B A A B,7.8080742
B B B B B B A B A B B A B B B B B B B B,7.618172433333333
A A A A A A B A A A A B A B A A B A A A,8.293680466666665
B B B B B B B B A B A A B B B B B B B B,7.743496
A A A B B B A A B A A B A B B A B B A B,8.185517666666668
B A B A B B B B A A B A A B A A B B B B,8.14104276666667
B B A B B A A A B A A B B A B A B A A A,8.281671566666667
B B B A A B B A A A A A A A B A A A A A,8.672943166666665
A A A A B A A B A A A A A A A B B B A A,8.6916945
A B A B A B A A A A A A A A B A A B B A,8.21202826666667
B A A A B A B A A A A A B B B A B B A A,8.265628433333339
B B B B B A B B B B B B B A A A B A B A,8.195012499999995
B B A B B A B A B B B B B B B B A B B B,7.759457700000006
B B A A B B A B A B A B B B B B B B B B,8.138853733333335
B A B B A A A B A A B B B B A B B A A B,8.115745233333334
B A B A B B A B B A B B A A B B A A B B,7.7547537333333345
B A B A A A A A A A B A A A A A A B B B,8.627868533333336
A A A B A A A A A A B B A A A A A A A A,8.388250633333334
B B A B B B B B B B B B B B A B A B B A,7.846830433333334
A B A A A B B B A B B B B B A B A B A A,8.210320100000002
A A A A A B A A B B A A B A B B B A B B,8.3331172
B B B B B A B B B A B A B A B B B A B A,7.745653866666666
A A B B B B A A B B B B B B B B B B B B,8.3249061
A A B B A B B A B A B B B A B A A B B A,8.092338466666666
A A A A A B A B B A A B A A A A B B A A,8.347148933333333
B A B B B A A A A A A A A A A A A B A A,8.933309699999999
B B B B B B A B A B B B B B B B B B B B,7.764585466666665
A B B A A B A B B B B B B B A B A A B A,8.068766433333332
B B B B B B B A B A B B B B B A B B A B,7.755710366666662
A B A B B B B A A B B B A B B B B B A B,7.75520576666667
A B B A B B A A B A B B B B B B B B A A,7.982861266666667
A A A A A B A A B A B B A B B B A A A A,8.5931867
A B B A A B B B B B A B A A A B B B B A,8.237783966666669
B B B A A A B B B B A A A B B B A A B B,8.551006766666667
A A A B A B A A A B A B A A A A A A A A,8.306329266666667
B B B B B B B B B A B B B A B B B B B B,7.581884633333333
A A A A A B A A A A A A A A A A A B B A,8.713770966666663
B A B B B B B B B B A B B A B B B B B B,7.866100900000001
A B A B B B B B B A B A B A A A A B B B,8.462427733333334
A A A A A A A B A A A A A A A A B A B A,8.406617866666666
A B B B B B B B B B B B B B B A A B B B,7.892210833333335
A A A A A A A A A A A B B A A A A A A A,8.8557367
B B B A B A B A B B A B B A B A A A A B,8.107246700000003
A A B A B B A B A A A B A A A B A A B B,8.113899566666666
B B B B B B B B A A B B B B B A A B B A,8.070117400000003
