scattering_pattern,structure_type,num_atoms,num_atoms_2bins_5050,num_atoms_4bins,num_atoms_10bins,structure_type_cat
[ 0.    -0.013 -0.02  -0.03  -0.043 -0.053 -0.059 -0.072 -0.084 -0.089 -0.097 -0.111 -0.118 -0.119 -0.13  -0.069  0.612  0.239 -0.143 -0.169 -0.166 -0.157  0.093  1.     0.095 -0.164 -0.175 -0.143  0.131 -0.051 -0.17  -0.165 -0.003  0.019 -0.148 -0.125  0.259  0.142 -0.118  0.03  0.313 -0.051 -0.104 -0.094 -0.087 -0.051  0.069 -0.031 -0.04  -0.011 -0.033  0.09   0.076 -0.023 -0.023 -0.017 -0.012 -0.009 -0.005 -0.002  0.001  0.003  0.004  0.006  0.01   0.023  0.012  0.008  0.007  0.007  0.006  0.005  0.004  0.003  0.002  0.001 -0.    -0.001 -0.002 -0.003 -0.004 -0.005 -0.005 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.004 -0.003 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.002  0.003  0.003  0.004  0.004  0.004  0.004  0.004  0.004  0.004  0.004  0.003  0.003  0.003  0.002  0.002  0.001  0.001 -0.    -0.001 -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003],SC,25,0,1,2,6
[ 0.    -0.011 -0.016 -0.023 -0.036 -0.044 -0.047 -0.058 -0.07  -0.074 -0.079 -0.092 -0.101 -0.101 -0.109 -0.124 -0.069  0.58   0.299 -0.129 -0.146 -0.151 -0.16  -0.121  0.641  0.669 -0.125 -0.172 -0.164 -0.098  0.147 -0.091 -0.16  -0.155 -0.033  0.049 -0.134 -0.14   0.072  0.314 -0.083 -0.106  0.215  0.183 -0.091 -0.097 -0.084 -0.077 -0.045  0.076 -0.022 -0.041 -0.002 -0.027  0.031  0.13  -0.004 -0.017 -0.013 -0.011 -0.007 -0.003 -0.002 -0.     0.002  0.004  0.004  0.005  0.007  0.019  0.013  0.005  0.004  0.003  0.002  0.002  0.    -0.001 -0.001 -0.002 -0.003 -0.004 -0.004 -0.005 -0.005 -0.005 -0.005 -0.006 -0.005 -0.005 -0.005 -0.004 -0.004 -0.003 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.002  0.003  0.003  0.004  0.004  0.004  0.004  0.004  0.004  0.004  0.004  0.003  0.003  0.002  0.002  0.001  0.001  0.    -0. -0.001 -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003],SC,25,0,1,2,6
[ 0.    -0.004 -0.007 -0.01  -0.014 -0.018 -0.021 -0.026 -0.03  -0.034 -0.038 -0.044 -0.048 -0.052 -0.059 -0.065 -0.069 -0.074 -0.081 -0.089 -0.073  0.389  0.548 -0.066 -0.119 -0.118 -0.118 -0.128 -0.138 -0.101  0.611  0.712 -0.097 -0.147 -0.142 -0.145 -0.132  0.097  0.046 -0.134 -0.141 -0.135 -0.105  0.088 -0.035 -0.115 -0.117 -0.076  0.309  0.131 -0.087 -0.087  0.043  0.343 -0.002 -0.066 -0.059 -0.057 -0.053 -0.045 -0.019  0.094  0.005 -0.028 -0.011  0.014 -0.017 -0.007  0.121  0.062 -0.011 -0.014 -0.014 -0.011 -0.009 -0.011 -0.01  -0.008 -0.008 -0.009 -0.008 -0.007 -0.008 -0.007 -0.006 -0.005  0.005  0.004 -0.003 -0.005 -0.004 -0.002 -0.002 -0.002 -0.001  0.001  0.     0.001  0.002  0.002  0.002  0.003  0.004  0.003  0.003  0.004  0.004  0.003  0.004  0.004  0.003  0.002  0.003  0.002  0.001  0.001  0.001 -0.    -0.001 -0.001 -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.004 -0.003 -0.003 -0.003 -0.003 -0.002],SC,25,0,1,2,6
[ 0.    -0.012 -0.021 -0.031 -0.044 -0.054 -0.061 -0.073 -0.085 -0.092 -0.099 -0.112 -0.122 -0.123 -0.129 -0.021  0.667  0.128 -0.147 -0.168 -0.174 -0.155  0.278  0.948 -0.039 -0.174 -0.17  -0.094  0.138 -0.111 -0.168 -0.149  0.051 -0.047 -0.149 -0.064  0.342  0.002 -0.112  0.18  0.203 -0.092 -0.104 -0.095 -0.082  0.002  0.046 -0.054 -0.021 -0.022 -0.006  0.132  0.009 -0.024 -0.02  -0.016 -0.012 -0.007 -0.004 -0.002  0.001  0.004  0.005  0.006  0.018  0.02   0.008  0.007  0.008  0.007  0.006  0.005  0.004  0.003  0.002  0.001 -0.    -0.002 -0.002 -0.003 -0.004 -0.005 -0.005 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.004 -0.004 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.003  0.003  0.003  0.004  0.004  0.004  0.004  0.005  0.004  0.004  0.004  0.004  0.003  0.003  0.002  0.002  0.001  0.001  0.    -0.001 -0.001 -0.001 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003],SC,25,0,1,2,6
[ 0.    -0.006 -0.011 -0.017 -0.023 -0.028 -0.034 -0.041 -0.046 -0.052 -0.059 -0.066 -0.069 -0.076 -0.086 -0.089 -0.092 -0.102 -0.055  0.588  0.318 -0.108 -0.135 -0.133 -0.132 -0.144 -0.073  0.829  0.469 -0.13 -0.16  -0.158 -0.141  0.068  0.057 -0.143 -0.151 -0.145 -0.022  0.06 -0.12  -0.134 -0.08   0.32   0.085 -0.105 -0.079  0.26   0.147 -0.075 -0.081 -0.075 -0.065 -0.057  0.015  0.072 -0.031 -0.029  0.01  -0.017  0.     0.137  0.038 -0.01  -0.011 -0.01  -0.006 -0.004 -0.005 -0.003 -0.001 -0.001 -0.002 -0.001 -0.    -0.002 -0.001  0.012  0.006 -0.003 -0.003 -0.003 -0.004 -0.005 -0.004 -0.004 -0.005 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003 -0.003 -0.002 -0.001 -0.001 -0.001  0.001  0.001  0.001  0.002  0.003  0.003  0.003  0.004  0.004  0.003  0.004  0.004  0.003  0.003  0.003  0.003  0.002  0.002  0.002  0.001 -0.    -0. -0.    -0.002 -0.002 -0.002 -0.002 -0.003 -0.002 -0.003 -0.003 -0.003 -0.002 -0.003 -0.003 -0.002],SC,25,0,1,2,6
[ 0.    -0.009 -0.015 -0.023 -0.032 -0.04  -0.047 -0.055 -0.064 -0.071 -0.079 -0.087 -0.096 -0.104 -0.11  -0.118 -0.13  -0.081  0.701  0.485 -0.128 -0.17  -0.175 -0.169 -0.172  0.064  1.     0.098 -0.188 -0.2 -0.198 -0.013  0.35  -0.123 -0.199 -0.19  -0.085  0.074 -0.152 -0.179 -0.076  0.544  0.09  -0.147 -0.062  0.353  0.006 -0.122 -0.121 -0.114 -0.102 -0.058  0.091 -0.033 -0.05   0.096  0.008 -0.032  0.078  0.011 -0.005  0.094  0.007 -0.009  0.004 -0.01  -0.01  -0.006 -0.004 -0.004 -0.003 -0.001 -0.     0.006  0.009  0.001 -0.001 -0.001 -0.001 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003 -0.002 -0.002 -0.002 -0.001 -0.     0.     0.001  0.002  0.002  0.002  0.003  0.003  0.003  0.004  0.004  0.004  0.004  0.004  0.004  0.003  0.003  0.003  0.002  0.001  0.001  0.    -0. -0.001 -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.013 -0.026 -0.039 -0.051 -0.065 -0.077 -0.088 -0.101 -0.114 -0.123 -0.134 -0.149 -0.158 -0.153  0.192  0.879 -0.037 -0.193 -0.197 -0.217 -0.168  0.718  0.565 -0.195 -0.238 -0.206  0.195  0.167 -0.212 -0.221 -0.083  0.051 -0.189 -0.178  0.354  0.328 -0.157 -0.007  0.34 -0.083 -0.151 -0.142 -0.13  -0.062  0.069 -0.071  0.013  0.057 -0.05  0.059 -0.004  0.025  0.061 -0.023 -0.007 -0.017 -0.016 -0.011 -0.006 -0.003  0.001  0.004  0.015  0.016  0.009  0.009  0.009  0.009  0.009  0.008  0.007  0.006  0.005  0.003  0.002  0.001 -0.001 -0.002 -0.003 -0.004 -0.005 -0.006 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001 -0.     0.001  0.002  0.003  0.003  0.004  0.004  0.005  0.005  0.005  0.005  0.005  0.005  0.005  0.005  0.004  0.003  0.003  0.002  0.002  0.001  0.    -0. -0.001 -0.002 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.012 -0.028 -0.042 -0.053 -0.067 -0.082 -0.093 -0.104 -0.12 -0.132 -0.138 -0.151 -0.168 -0.148  0.473  0.683 -0.145 -0.211 -0.205 -0.208  0.005  0.994  0.107 -0.218 -0.228 -0.112  0.35  -0.087 -0.223 -0.192  0.056 -0.1   -0.2    0.04   0.554 -0.073 -0.123  0.319  0.044 -0.151 -0.146 -0.138 -0.1    0.066 -0.045 -0.027  0.078 -0.051  0.043  0.012  0.008  0.069 -0.022 -0.009 -0.018 -0.018 -0.013 -0.007 -0.004 -0.001  0.004  0.016  0.014  0.009  0.01   0.01   0.01   0.01   0.01  0.008  0.007  0.007  0.005  0.003  0.002  0.001 -0.001 -0.002 -0.003 -0.004 -0.006 -0.006 -0.007 -0.007 -0.008 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.002  0.003  0.003  0.004  0.005  0.005  0.005  0.005  0.006  0.005  0.005  0.005  0.005  0.004  0.003  0.003  0.002  0.001  0.001  0.    -0.001 -0.001 -0.002 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.013 -0.029 -0.044 -0.057 -0.07  -0.086 -0.099 -0.11  -0.124 -0.139 -0.147 -0.155 -0.171 -0.107  0.745  0.383 -0.181 -0.218 -0.224 -0.198  0.402  0.839 -0.145 -0.239 -0.217  0.141  0.207 -0.209 -0.227 -0.068  0.035 -0.199 -0.149  0.483  0.171 -0.162  0.154  0.226 -0.138 -0.154 -0.143 -0.121  0.032 -0.006 -0.058  0.083 -0.04   0.023  0.03 -0.009  0.073 -0.018 -0.012 -0.02  -0.02  -0.013 -0.009 -0.006 -0.001  0.004  0.015  0.014  0.01   0.01   0.01   0.011  0.011  0.01   0.009  0.009  0.007  0.005  0.005  0.004  0.001 -0.    -0.001 -0.002 -0.004 -0.005 -0.005 -0.007 -0.007 -0.007 -0.007 -0.008 -0.007 -0.007 -0.007 -0.006 -0.005 -0.004 -0.004 -0.003 -0.001 -0.001 -0.     0.001  0.002  0.002  0.003  0.004  0.004  0.005  0.005  0.006  0.005  0.005  0.005  0.005  0.004  0.004  0.004  0.003  0.002  0.002  0.001 -0.    -0. -0.001 -0.002 -0.002 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003],SC,33,0,1,3,6
[ 0.    -0.009 -0.023 -0.035 -0.043 -0.053 -0.068 -0.078 -0.084 -0.097 -0.112 -0.117 -0.123 -0.139 -0.153 -0.133  0.411  0.75  -0.11  -0.184 -0.187 -0.204 -0.176  0.561  0.729 -0.165 -0.224 -0.207 -0.024  0.338 -0.135 -0.211 -0.194  0.035 -0.05  -0.193 -0.134  0.49   0.168 -0.157  0.018  0.331 -0.085 -0.143 -0.135 -0.124 -0.09   0.071 -0.033 -0.045  0.092 -0.032  0.005  0.063 -0.028  0.071  0.029 -0.015 -0.006 -0.013 -0.009 -0.008 -0.005  0.001  0.002  0.002  0.012  0.018  0.006  0.006  0.008  0.007  0.004  0.005  0.005  0.002  0.001  0.001 -0.    -0.003 -0.003 -0.003 -0.005 -0.006 -0.005 -0.006 -0.007 -0.007 -0.005 -0.007 -0.007 -0.004 -0.004 -0.005 -0.003 -0.001 -0.002 -0.001  0.001  0.002  0.001  0.003  0.004  0.004  0.004  0.005  0.005  0.004  0.005  0.006  0.004  0.004  0.004  0.004  0.002  0.002  0.002  0.001 -0.     0. -0.    -0.002 -0.002 -0.002 -0.003 -0.004 -0.003 -0.003 -0.004 -0.004 -0.003 -0.004 -0.004 -0.003],SC,33,0,1,3,6
[ 0.    -0.007 -0.023 -0.034 -0.039 -0.051 -0.066 -0.072 -0.079 -0.096 -0.106 -0.107 -0.12  -0.138 -0.139 -0.134  0.14   0.9    0.027 -0.171 -0.19  -0.195 -0.185  0.123  0.996  0.021 -0.201 -0.213 -0.182  0.276  0.088 -0.206 -0.214 -0.111  0.079 -0.164 -0.19   0.067  0.55  -0.076 -0.149  0.214  0.192 -0.134 -0.138 -0.127 -0.119 -0.055  0.08  -0.061 -0.015  0.089 -0.043  0.026  0.049 -0.021  0.08   0.014 -0.01  -0.003 -0.015 -0.009 -0.005 -0.004 -0.001  0.003  0.004  0.009  0.017  0.008  0.005  0.005  0.006  0.004  0.002  0.003  0.002 -0.    -0.001 -0.001 -0.002 -0.005 -0.004 -0.004 -0.006 -0.007 -0.005 -0.006 -0.007 -0.006 -0.005 -0.006 -0.005 -0.003 -0.003 -0.003 -0.001  0.    -0.     0.001  0.002  0.003  0.002  0.004  0.005  0.004  0.004  0.005  0.005  0.004  0.005  0.005  0.004  0.003  0.003  0.003  0.001  0.001  0.001 -0. -0.001 -0.001 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.003 -0.003 -0.004 -0.004 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.014 -0.024 -0.035 -0.05  -0.062 -0.071 -0.084 -0.099 -0.107 -0.115 -0.131 -0.143 -0.145 -0.153 -0.012  0.88   0.18  -0.176 -0.203 -0.212 -0.193  0.255  0.946 -0.079 -0.219 -0.213 -0.073  0.347 -0.111 -0.217 -0.196  0.047 -0.074 -0.198 -0.067  0.561  0.028 -0.156  0.182  0.209 -0.134 -0.148 -0.138 -0.122 -0.011  0.044 -0.079  0.051  0.026 -0.038  0.068 -0.018  0.043  0.051 -0.021 -0.006 -0.015 -0.014 -0.01 -0.005 -0.001  0.001  0.004  0.014  0.017  0.008  0.008  0.009  0.008  0.007  0.007  0.006  0.005  0.004  0.003  0.001 -0.    -0.001 -0.002 -0.004 -0.005 -0.005 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.003  0.003  0.004  0.005  0.005  0.005  0.005  0.005  0.005  0.005  0.005  0.004  0.004  0.003  0.002  0.002  0.001  0.    -0. -0.001 -0.001 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.012 -0.029 -0.044 -0.054 -0.068 -0.085 -0.096 -0.106 -0.122 -0.136 -0.142 -0.152 -0.17  -0.135  0.618  0.538 -0.169 -0.217 -0.214 -0.204  0.179  0.972 -0.05  -0.23  -0.222  0.001  0.311 -0.168 -0.225 -0.141  0.071 -0.166 -0.19   0.267  0.403 -0.148 -0.018  0.342 -0.082 -0.154 -0.144 -0.132 -0.042  0.055 -0.079  0.044  0.021 -0.032  0.063 -0.027  0.063  0.021 -0.021 -0.013 -0.02  -0.016 -0.011 -0.006 -0.002  0.001  0.008  0.019  0.01   0.009  0.01   0.011  0.01   0.01   0.01  0.008  0.007  0.006  0.005  0.003  0.002  0.001 -0.001 -0.003 -0.004 -0.004 -0.006 -0.006 -0.007 -0.007 -0.008 -0.008 -0.007 -0.007 -0.007 -0.006 -0.005 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.002  0.003  0.003  0.004  0.004  0.005  0.005  0.005  0.005  0.005  0.005  0.005  0.004  0.004  0.003  0.003  0.002  0.001  0.001  0.    -0.001 -0.001 -0.002 -0.002 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.008 -0.015 -0.022 -0.031 -0.038 -0.046 -0.053 -0.062 -0.07 -0.077 -0.085 -0.094 -0.102 -0.108 -0.117 -0.128 -0.102  0.566  0.634 -0.112 -0.17  -0.167 -0.165 -0.179 -0.058  0.933  0.291 -0.182 -0.2 -0.198 -0.106  0.353 -0.031 -0.191 -0.196 -0.148  0.093 -0.105 -0.185 -0.15   0.39   0.311 -0.142 -0.132  0.259  0.165 -0.119 -0.125 -0.112 -0.103 -0.09   0.05   0.031 -0.064  0.033  0.075 -0.038  0.028  0.062 -0.021  0.059  0.056 -0.013  0.002 -0.006 -0.01  -0.007 -0.006 -0.005 -0.002 -0.002 -0.002  0.001  0.012  0.003 -0.002 -0.001 -0.001 -0.003 -0.003 -0.002 -0.004 -0.004 -0.004 -0.004 -0.005 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003 -0.003 -0.002 -0.001 -0.001 -0.001  0.001  0.001  0.001  0.002  0.003  0.003  0.003  0.004  0.004  0.004  0.004  0.004  0.004  0.003  0.003  0.003  0.002  0.002  0.002  0.001  0.    -0. -0.    -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.013 -0.027 -0.04  -0.052 -0.066 -0.08  -0.09  -0.103 -0.117 -0.127 -0.136 -0.15  -0.164 -0.153  0.327  0.802 -0.103 -0.203 -0.199 -0.212 -0.108  0.901  0.322 -0.208 -0.235 -0.18   0.306  0.031 -0.222 -0.216 -0.004 -0.017 -0.202 -0.113  0.532  0.095 -0.159  0.168  0.216 -0.136 -0.15  -0.142 -0.124  0.012  0.021 -0.075  0.074 -0.01  -0.011  0.058 -0.028  0.073  0.01  -0.017 -0.012 -0.019 -0.014 -0.009 -0.005 -0.001  0.002  0.008  0.019  0.01   0.009  0.009  0.01   0.01   0.009  0.008  0.007  0.006  0.005  0.003  0.002  0.001 -0.001 -0.002 -0.003 -0.004 -0.005 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.002  0.003  0.003  0.004  0.004  0.005  0.005  0.005  0.006  0.005  0.005  0.005  0.005  0.004  0.003  0.003  0.002  0.001  0.001  0.    -0.001 -0.001 -0.002 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.006 -0.023 -0.036 -0.039 -0.051 -0.069 -0.075 -0.08  -0.097 -0.111 -0.111 -0.12  -0.141 -0.147 -0.133  0.267  0.846 -0.053 -0.176 -0.19  -0.202 -0.183  0.327  0.907 -0.099 -0.212 -0.209 -0.126  0.347 -0.041 -0.21  -0.209 -0.037  0.029 -0.19  -0.181  0.289  0.399 -0.144 -0.105  0.339  0.028 -0.141 -0.138 -0.128 -0.112  0.017  0.032 -0.075  0.056  0.031 -0.04   0.07  -0.005  0.02   0.077 -0.017 -0.004 -0.008 -0.013 -0.01  -0.004 -0.001 -0.     0.002  0.007  0.017  0.01   0.007  0.007  0.005  0.005  0.005  0.004  0.002  0.002  0.001 -0.001 -0.002 -0.002 -0.004 -0.005 -0.005 -0.005 -0.006 -0.007 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.004 -0.003 -0.002 -0.002 -0.001  0.001  0.001  0.002  0.003  0.003  0.003  0.004  0.005  0.005  0.005  0.005  0.005  0.004  0.004  0.004  0.003  0.003  0.003  0.002  0.001  0.     0. -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.01  -0.021 -0.03  -0.04  -0.051 -0.062 -0.069 -0.08  -0.093 -0.1   -0.107 -0.121 -0.132 -0.132 -0.139  0.04   0.903  0.131 -0.168 -0.185 -0.188 -0.189 -0.025  0.969  0.198 -0.194 -0.215 -0.204  0.153  0.224 -0.19  -0.215 -0.164  0.078 -0.108 -0.192 -0.089  0.534  0.087 -0.153  0.037  0.323 -0.09  -0.134 -0.129 -0.126 -0.096  0.065 -0.011 -0.065  0.087  0.    -0.027  0.077 -0.015  0.035  0.067 -0.015 -0.002 -0.01  -0.01  -0.007 -0.006 -0.002  0.002  0.002  0.003  0.017  0.011  0.004  0.005  0.006  0.004  0.002  0.003  0.002 -0.001 -0.001 -0. -0.003 -0.004 -0.004 -0.004 -0.006 -0.006 -0.005 -0.006 -0.007 -0.005 -0.005 -0.006 -0.005 -0.003 -0.003 -0.003 -0.001  0.    -0.     0.001  0.003  0.002  0.002  0.004  0.005  0.004  0.004  0.005  0.005  0.004  0.005  0.005  0.003  0.003  0.004  0.002  0.001  0.001  0.001 -0.001 -0.001 -0.001 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.003 -0.004 -0.004 -0.003 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.008 -0.012 -0.019 -0.028 -0.034 -0.038 -0.048 -0.057 -0.06 -0.068 -0.079 -0.084 -0.088 -0.101 -0.11  -0.109 -0.117 -0.012  0.858  0.277 -0.134 -0.163 -0.167 -0.161 -0.17  -0.021  0.964  0.23  -0.177 -0.192 -0.197 -0.144  0.316  0.056 -0.186 -0.196 -0.177  0.041 -0.016 -0.174 -0.169  0.036  0.566 -0.024 -0.142 -0.036  0.361 -0.006 -0.113 -0.111 -0.108 -0.097 -0.072  0.073  0.012 -0.058  0.04   0.076 -0.037  0.02   0.075 -0.021  0.035  0.081 -0.012 -0.004  0.002 -0.011 -0.011 -0.007 -0.005 -0.007 -0.005 -0.003 -0.004  0.     0.008 -0.001 -0.004 -0.004 -0.003 -0.004 -0.005 -0.004 -0.003 -0.005 -0.004 -0.003 -0.004 -0.004 -0.002 -0.002 -0.003 -0.002 -0.    -0.    -0.     0.001  0.002  0.001  0.002  0.003  0.003  0.003  0.004  0.004  0.003  0.003  0.004  0.003  0.003  0.003  0.003  0.002  0.001  0.002  0.001 -0.    -0. -0.    -0.002 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.002],SC,33,0,1,3,6
[ 0.    -0.008 -0.018 -0.027 -0.034 -0.042 -0.053 -0.061 -0.068 -0.078 -0.088 -0.095 -0.102 -0.113 -0.124 -0.129 -0.126  0.209  0.884 -0.006 -0.166 -0.168 -0.176 -0.188 -0.084  0.888  0.351 -0.183 -0.205 -0.205 -0.052  0.36  -0.102 -0.204 -0.193 -0.068  0.058 -0.167 -0.178  0.015  0.56  -0.027 -0.149  0.064  0.317 -0.09  -0.128 -0.121 -0.116 -0.1  0.025  0.044 -0.069  0.029  0.071 -0.043  0.04   0.047 -0.021  0.078  0.029 -0.012  0.002 -0.01  -0.008 -0.006 -0.005 -0.002  0.     0.  0.001  0.011  0.01   0.002  0.001  0.001  0.001 -0.001 -0.001 -0.001 -0.002 -0.003 -0.003 -0.004 -0.005 -0.005 -0.005 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.002  0.003  0.003  0.004  0.004  0.004  0.004  0.004  0.004  0.004  0.004  0.003  0.003  0.003  0.002  0.001  0.001  0.001 -0. -0.001 -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003],SC,33,0,1,3,6
[ 0.    -0.009 -0.018 -0.027 -0.037 -0.045 -0.054 -0.065 -0.073 -0.08 -0.091 -0.102 -0.108 -0.115 -0.127 -0.138 -0.116  0.487  0.692 -0.109 -0.175 -0.179 -0.182 -0.178  0.18   0.98  -0.013 -0.201 -0.204 -0.189  0.194  0.181 -0.186 -0.21  -0.174  0.075 -0.081 -0.192 -0.142  0.443  0.237 -0.151 -0.084  0.344  0.016 -0.13  -0.13  -0.122 -0.106 -0.026  0.075 -0.064 -0.007  0.093 -0.04   0.017  0.065 -0.025  0.065  0.044 -0.013 -0.    -0.01  -0.007 -0.007 -0.006 -0.001  0.001 -0.     0.002  0.014  0.01   0.002  0.003  0.003  0.001  0.     0.001 -0.    -0.003 -0.002 -0.002 -0.004 -0.005 -0.004 -0.005 -0.006 -0.005 -0.004 -0.006 -0.005 -0.004 -0.004 -0.004 -0.003 -0.001 -0.002 -0.001  0.001  0.001  0.001  0.002  0.003  0.003  0.003  0.005  0.005  0.004  0.004  0.005  0.004  0.003  0.004  0.003  0.002  0.002  0.002  0.001  0.     0. -0.    -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.004 -0.004 -0.003 -0.003 -0.004 -0.003],SC,33,0,1,3,6
[ 0.    -0.014 -0.023 -0.034 -0.05  -0.061 -0.069 -0.083 -0.097 -0.103 -0.113 -0.13  -0.138 -0.14  -0.154 -0.073  0.808  0.323 -0.171 -0.204 -0.203 -0.193  0.064  1.     0.061 -0.207 -0.22  -0.159  0.331 -0.003 -0.217 -0.215 -0.019  0.008 -0.198 -0.162  0.431  0.247 -0.161  0.006  0.338 -0.086 -0.148 -0.137 -0.127 -0.08   0.074 -0.054 -0.02   0.082 -0.048  0.037  0.03  -0.012  0.083 -0.008 -0.009 -0.01  -0.016 -0.011 -0.006 -0.003 -0.     0.003  0.007  0.019  0.011  0.008  0.008  0.008  0.008  0.007  0.006  0.005  0.004  0.003  0.001  0.    -0.001 -0.002 -0.004 -0.004 -0.005 -0.006 -0.006 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005 -0.005 -0.004 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.003  0.004  0.004  0.005  0.005  0.005  0.005  0.005  0.005  0.005  0.004  0.004  0.004  0.003  0.002  0.002  0.001  0.    -0. -0.001 -0.002 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.004 -0.003],SC,33,0,1,3,6
[ 0.    -0.013 -0.018 -0.026 -0.041 -0.05  -0.054 -0.066 -0.081 -0.085 -0.091 -0.107 -0.118 -0.118 -0.127 -0.146 -0.076  0.762  0.4   -0.153 -0.177 -0.184 -0.194 -0.155  0.631  0.657 -0.165 -0.213 -0.206 -0.088  0.357 -0.075 -0.206 -0.2   -0.054  0.044 -0.178 -0.184  0.14   0.512 -0.104 -0.148  0.225  0.187 -0.131 -0.137 -0.121 -0.114 -0.072  0.084 -0.041 -0.041  0.097 -0.023 -0.004  0.073 -0.023  0.053  0.056 -0.017 -0.    -0.008 -0.01  -0.008 -0.004 -0.001 -0.     0.002  0.004  0.014  0.01   0.004  0.004  0.003  0.003  0.002  0.001  0.    -0.    -0.001 -0.003 -0.003 -0.004 -0.005 -0.005 -0.005 -0.005 -0.006 -0.006 -0.005 -0.005 -0.005 -0.004 -0.003 -0.003 -0.002 -0.001 -0.001  0.     0.001  0.002  0.002  0.003  0.004  0.004  0.004  0.004  0.005  0.004  0.004  0.004  0.004  0.004  0.003  0.003  0.002  0.002  0.001  0.001 -0. -0.001 -0.001 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.004 -0.004 -0.003 -0.003 -0.003],SC,33,0,1,3,6
